TRADING SESSION ANALYSIS - NIFTY 50 (Local 5)
Generated,3/3/2026, 1:42:44 PM
Start Date,1/3/2022, 3:15:00 PM

PERFORMANCE SUMMARY
Total P&L,613476.80
Win Rate,42.9%
Winning Trades,147
Losing Trades,196
Avg Win,21861.49
Avg Loss,13266.14
Profit Factor,1.24

POSITION SUMMARY
ID,Direction,Entry Date/Time,Exit Date/Time,Entry Price,Exit Price,Qty,PnL,Duration (min),SL,Target,SL Hit,TP Hit,Trend Reversed,PnL at Reversal,Exit Reason,Category,LT Market,HT Market,Entry Pos,LLHH Pivot,Entry Sign,Align E(S),Align E(V),Align M(S),Align M(V),Notes,Screenshot (E),Screenshot (M)
pos-1772188258132-g5nob4ecs,SHORT,16-02-2022 17:25:00,16-02-2022 17:45:00,17317.75,17370.3,555,-29165.25,20.0,17335.75,17281.75,NO,NO,YES,-29165.25,SL,System,Bear-Trend,Bull-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1sfLwiJ1bJca5ixKNZCXT5m3TUKf9PEVD/view?usp=drivesdk
pos-1772188138601-eyev8p315,LONG,16-02-2022 15:30:00,16-02-2022 16:20:00,17357.35,17307.05,227,-11418.10,50.0,17313.35,17445.35,NO,NO,YES,-29165.25,SL,System,Bull-Trend,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1ZEbpwv6xwb7EYkN8pVSW-Kkmm1mix4FP/view?usp=drivesdk
pos-1772188074201-a8loglkjs,LONG,15-02-2022 18:05:00,15-02-2022 19:15:00,17076.15,17200.6,208,25885.60,70.0,17028.15,17172.15,NO,NO,YES,-29165.25,TP,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1bUV8ualaWUwa76omiCdT4KaCM8vr432c/view?usp=drivesdk
pos-1772188027817-bvu1h5few,SHORT,15-02-2022 15:25:00,15-02-2022 16:30:00,16879.1,16939,212,-12698.80,65.0,16926.1,16785.1,NO,NO,YES,-17832.10,SL,System,Range,Bear-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/10E-B_H6XNnmn_-1_PrPCa1f6CXLkqRWv/view?usp=drivesdk
pos-1772187614447-nnk5icc9g,LONG,09-02-2022 17:35:00,09-02-2022 18:35:00,17419.95,17384.85,454,-15935.40,60.0,17397.95,17463.95,NO,NO,YES,-29165.25,SL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/15bVj6M8Gk6H-UidAjuLtI6Njw_ZeEk18/view?usp=drivesdk
pos-1772187280049-u6e6rgzvl,SHORT,08-02-2022 19:15:00,08-02-2022 20:25:00,17188,17252.9,294,-19080.60,70.0,17222,17120,NO,NO,YES,-19080.60,SL,System,Bear-Trend,Range,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1CojzT7cJdTP0WNpdU98FxwNFJMmTazqc/view?usp=drivesdk
pos-1772161442122-feut1ry1g,SHORT,08-02-2022 15:10:00,08-02-2022 16:10:00,17236.95,17090.9,151,22053.55,60.0,17302.95,17104.95,NO,NO,YES,-17832.10,TP,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1O6lgzzKrlyq4hvo-fRVFwoleUVXQJPlp/view?usp=drivesdk
pos-1772161375237-mz6kvoarg,SHORT,07-02-2022 20:05:00,07-02-2022 20:30:00,17188.2,17225.9,333,-12554.10,25.0,17218.2,17128.2,NO,NO,YES,-17832.10,SL,System,Bear-Trend,Bear-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1dNvmO53RyvhrkvRXMk-xhNckR4xt2gD1/view?usp=drivesdk
pos-1772161332436-dky6dqrbt,SHORT,07-02-2022 18:20:00,07-02-2022 19:05:00,17296.5,17212.8,256,21427.20,45.0,17335.5,17218.5,NO,NO,YES,-17832.10,TP,System,Bear-Trend,Bear-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1yVurdCsTxrftXb4vsT674dI_wmuUsojk/view?usp=drivesdk
pos-1772161278857-ctsd6f5lx,SHORT,07-02-2022 16:00:00,07-02-2022 16:40:00,17403.45,17338.8,322,20817.30,40.0,17434.45,17341.45,NO,NO,YES,-17832.10,TP,System,Bear-Trend,Bear-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1oa_gKIZ0gAhJu2eDt6VHtygQgMuQZ87K/view?usp=drivesdk
pos-1772161170477-so4i78tap,SHORT,04-02-2022 19:35:00,04-02-2022 20:05:00,17550.05,17499.7,454,22858.90,30.0,17583.05,17484.05,NO,NO,YES,-17832.10,MANUAL,System,Bull-Reversal,Range,gap-opposite,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"Micro DT, also second leg climax, BO failure",,
pos-1772161073259-4v2agbgg3,LONG,04-02-2022 16:40:00,04-02-2022 17:20:00,17568.15,17527.4,333,-13569.75,40.0,17538.15,17628.15,NO,NO,YES,-19080.60,SL,System,Range,Bear-Trend,on-MA,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1MFVLe3zLcsiF0jrFP7MPIdgwGKDYXudr/view?usp=drivesdk
pos-1772160926204-23yw8v7w1,SHORT,03-02-2022 16:20:00,03-02-2022 17:05:00,17708.65,17669.35,666,26173.80,45.0,17723.65,17678.65,NO,NO,YES,-17832.10,TP,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1yu5FkqZtuuerpJLWspYC6HKcDR8WCqFi/view?usp=drivesdk
pos-1772160774205-awi6ggmft,LONG,02-02-2022 17:15:00,02-02-2022 20:45:00,17750.9,17786.7,384,13747.20,210.0,17724.9,17802.9,NO,NO,YES,-19080.60,MANUAL,System,Bull-Reversal,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772160672227-8xyb48x3e,SHORT,02-02-2022 15:00:00,02-02-2022 15:15:00,17699.65,17735.4,294,-10510.50,15.0,17733.65,17631.65,NO,NO,YES,-17832.10,SL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1H1Qfjbrls72Ytx0aa-E8pLw6d5ylOV3T/view?usp=drivesdk
pos-1772160505640-d75ctje6h,LONG,01-02-2022 16:25:00,01-02-2022 17:00:00,17560.95,17522.9,384,-14611.20,35.0,17534.95,17612.95,NO,NO,YES,-19080.60,SL,System,Bull-Trending-range,Bull-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1OVGACqbSpszKhrNd2UJNrx5Fgf9DPlxX/view?usp=drivesdk
pos-1772160475218-b53f82khh,LONG,01-02-2022 15:55:00,01-02-2022 16:05:00,17579.9,17546.55,500,-16675.00,10.0,17559.9,17619.9,NO,NO,YES,-19080.60,SL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/15YnEx1YokeeZBjDJFtn0aQjKRMpKu0x1/view?usp=drivesdk
pos-1772160210942-fibnhbib5,SHORT,31-01-2022 19:30:00,31-01-2022 19:35:00,17330.4,17368.6,601,-22958.20,5.0,17345.872624086187,17296.030954213158,NO,NO,YES,-17832.10,SL,System,Bear-Trend,Range,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1xRZ87jcwjwI37WPo08pgc77svOwuzVVd/view?usp=drivesdk
pos-1772160135007-cxmrcs074,LONG,31-01-2022 18:40:00,31-01-2022 19:00:00,17391.1,17351.9,333,-13053.60,20.0,17361.1,17451.1,NO,NO,YES,-19080.60,SL,System,Bull-Trend,Bull-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/141OJ9pBdZk7nBUK4YQTq6PQIns7RC29w/view?usp=drivesdk
pos-1772160031222-nvtb6xl0o,SHORT,28-01-2022 20:25:00,28-01-2022 20:30:00,17146.65,17094.75,428,22213.20,5.0,17170.78656217874,17100.769369347905,NO,NO,YES,-17832.10,TP,System,Bear-Trending-range,Bear-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1tGyfKboL420EnRv6DPZ0KX4ZfG3RjEnQ/view?usp=drivesdk
pos-1772159936612-98qbgszaj,SHORT,28-01-2022 19:05:00,28-01-2022 19:30:00,17313.55,17188.5,250,31262.50,25.0,17353.55,17233.55,NO,NO,YES,-17832.10,TP,System,Bear-Trend,Bull-Trend,on-MA,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1tJ2PLXJp2AebrR4RRuHb8DXChodBhVY4/view?usp=drivesdk
pos-1772159819442-h31zve89a,SHORT,27-01-2022 17:30:00,27-01-2022 18:30:00,16908.55,16963,322,-17532.90,60.0,16939.55,16846.55,NO,NO,YES,-17832.10,SL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1JPBOBIRPxpBPNtxE9mcdGG4DqtL6PXC8/view?usp=drivesdk
pos-1772159779325-3ogwnxqvb,SHORT,27-01-2022 15:35:00,27-01-2022 17:00:00,17014.45,16939.05,285,21489.00,85.0,17049.45,16944.45,NO,NO,YES,-17832.10,TP,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1TjskPpVOPRNyZGIgmK5IRpk8br4v3uXU/view?usp=drivesdk
pos-1772159703607-w9d8r4y84,LONG,25-01-2022 20:00:00,25-01-2022 20:20:00,17223.25,17285,451,27849.25,20.0,17202.090246768134,17268.561172871592,NO,NO,YES,-19080.60,TP,System,Bull-Trend,Bull-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1jWhrDQvmW3zuo6h3y7B5UazfTo9dmjVI/view?usp=drivesdk
pos-1772159548762-ni6txlvct,LONG,25-01-2022 17:15:00,25-01-2022 17:25:00,17112.95,17064.65,303,-14634.90,10.0,17079.95,17178.95,NO,NO,YES,-19080.60,SL,System,Bull-Trend,Bear-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/186PVkknxw6EU2CDwBBiwVwC57r5t4ZBx/view?usp=drivesdk
pos-1772159516599-us0e8edke,SHORT,25-01-2022 16:15:00,25-01-2022 16:45:00,17016.4,17093.7,131,-10126.30,30.0,17092.4,16864.4,NO,NO,YES,-17832.10,SL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,None,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1vZ1Erojy0R2kBF6jopPZDl5vFBJR7kAt/view?usp=drivesdk
pos-1772159419394-ifddd6g70,SHORT,24-01-2022 20:10:00,24-01-2022 20:35:00,17054.35,17148.6,116,-10933.00,25.0,17140.35,16882.35,NO,NO,YES,-17832.10,SL,System,Bear-Trend,Bear-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/18DPchrGzrQInbRU7gcmGEdm6Lm3l4IsV/view?usp=drivesdk
pos-1772159345878-jpqeaghzi,SHORT,24-01-2022 18:35:00,24-01-2022 19:25:00,17227.5,17111.05,192,22358.40,50.0,17279.5,17123.5,NO,NO,YES,-17832.10,TP,System,Bear-Trend,Bear-Trend,gap,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1KPPMkYJH7oYow4-Ds_zXDM0T397ipgjp/view?usp=drivesdk
pos-1772117441080-yf2hryla4,SHORT,24-01-2022 16:15:00,24-01-2022 17:15:00,17397.45,17321.85,476,35985.60,60.0,17418.45,17355.45,YES,YES,YES,-17832.10,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,None,Yes,Yes,Yes,Yes,"",,
pos-1772117302293-c4laha7an,SHORT,21-01-2022 18:50:00,21-01-2022 20:10:00,17648.05,17516.7,161,21147.35,80.0,17710.05,17524.05,NO,NO,YES,-17832.10,TP,System,Range,Bear-Trend,on-MA,HH-HL,None,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1d69Be4h1SGk09xjAsfT0n5fu7KD3ICWR/view?usp=drivesdk
pos-1772117216371-uvclvkqk3,SHORT,21-01-2022 17:00:00,21-01-2022 17:25:00,17602.3,17629.7,370,-10138.00,25.0,17629.3,17548.3,NO,NO,YES,-17832.10,SL,System,Bear-Trend,Bear-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1VVrjGv8AWTE2VhRMnfJG2qA3RsoVPQaj/view?usp=drivesdk
pos-1772116280866-rsgiopfym,SHORT,19-01-2022 18:55:00,19-01-2022 20:05:00,17919,17941.25,476,-10591.00,70.0,17940,17877,NO,NO,YES,-17832.10,SL,System,Bear-Trending-range,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/13cYVSwavNEr7yq15QA-hUKzZlyjOYpMr/view?usp=drivesdk
pos-1772116224631-hcdontigd,SHORT,19-01-2022 17:25:00,19-01-2022 17:55:00,17983.8,17951.25,666,21678.30,30.0,17998.8,17953.8,NO,NO,YES,-17832.10,TP,System,Range,Bear-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1m-axAVgpDPeYjmfxM2bURPd5v3BHZh9_/view?usp=drivesdk
pos-1772116132844-31hrn26e9,SHORT,19-01-2022 16:15:00,19-01-2022 16:45:00,18008.3,17946.1,434,26994.80,30.0,18031.3,17962.3,NO,NO,YES,-17832.10,TP,System,Bear-Trend,Bear-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1yzSLZL5QfN74X_mOkpJ2EoLfAy7MteVl/view?usp=drivesdk
pos-1772114628550-p9zcuyjq6,LONG,18-01-2022 17:25:00,18-01-2022 18:25:00,18257.25,18285.05,769,21378.20,60.0,18204.274336283186,18307.656598691803,NO,NO,YES,-19080.60,MANUAL,System,Bull-Trend,Bear-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772114551757-rocm5c1j2,SHORT,18-01-2022 16:30:00,18-01-2022 16:55:00,18233.6,18254.85,769,-16341.25,25.0,18204.274336283186,18307.656598691803,NO,NO,YES,-17832.10,SL,System,Bear-Trend,Bear-Trend,gap,LH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1_ELE3MMeSnDN9jSbw42MqzVUtQFhNKE2/view?usp=drivesdk
pos-1772114458406-qripyfmp5,LONG,18-01-2022 15:40:00,18-01-2022 15:45:00,18237.95,18195.75,290,-12238.00,5.0,18204.274336283186,18307.656598691803,NO,NO,YES,-19080.60,SL,System,Bear-Reversal,Bear-Trend,gap-opposite,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1CM8uwzu-mbHk7XpysFNfzcSGr5BVhzw2/view?usp=drivesdk
pos-1772114155633-emx20tj2q,LONG,17-01-2022 16:05:00,17-01-2022 19:10:00,18284.45,18267.15,588,-10172.40,185.0,18267.45,18318.45,NO,NO,YES,-10172.40,SL,System,Bull-Reversal,Bull-Trend,gap,LH-HL,None,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1Gsnaf8cFZLl3jTr_hsH9F4i2lHKqIp4K/view?usp=drivesdk
pos-1772114039038-b7e4zoeqi,LONG,14-01-2022 18:50:00,14-01-2022 20:25:00,18224.65,18258.55,625,21187.50,95.0,18208.65,18256.65,NO,NO,YES,-19080.60,TP,System,Bull-Trend,Bull-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1tChQVrnlGl1VzLQxGvn6PctWv-Tk8XMz/view?usp=drivesdk
pos-1772113992811-xc5h2hgth,SHORT,14-01-2022 17:50:00,14-01-2022 18:00:00,18189.35,18205.05,909,-14271.30,10.0,18200.35,18167.35,NO,NO,YES,-10172.40,SL,System,Range,Bear-Trend,gap-opposite,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1fMlP3WcuHfKKmEzpGHUxkkZr4dj-dgyX/view?usp=drivesdk
pos-1772113888759-au3ih1fjt,SHORT,14-01-2022 16:45:00,14-01-2022 17:40:00,18175.05,18195.75,500,-10350.00,55.0,18195.05,18135.05,NO,NO,YES,-10172.40,SL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1T9whpWAHwYN6jGkBf13oAFFz2skKeo7r/view?usp=drivesdk
pos-1772113232927-8yj77jdqd,LONG,13-01-2022 16:40:00,13-01-2022 17:30:00,18216.2,18249.7,666,22311.00,50.0,18185.17648890619,18241.336862592445,NO,NO,YES,-19080.60,TP,System,Range,Bull-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1Yi8u4ZgUTgLUHQCIge2Zyuhx7Gc011s6/view?usp=drivesdk
pos-1772113020662-sr45oq1zv,LONG,12-01-2022 20:20:00,12-01-2022 20:45:00,18203.6,18209.35,534,3070.50,25.0,18185.17648890619,18241.336862592445,NO,YES,YES,-19080.60,TIME_OVER,System,Bull-Trend,Bull-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1Yi8u4ZgUTgLUHQCIge2Zyuhx7Gc011s6/view?usp=drivesdk
pos-1772112907831-0rjjg3em5,SHORT,12-01-2022 19:55:00,12-01-2022 20:05:00,18179.05,18195.5,1068,-17568.60,10.0,18187.39857637553,18159.315275105808,NO,NO,YES,-10172.40,SL,System,Bear-Trend,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1xaFJ5Hd3dpgHLzaWm39EXye_zlwpNCHR/view?usp=drivesdk
pos-1772112604234-tl9ne8yu7,LONG,12-01-2022 18:05:00,12-01-2022 18:45:00,18194.75,18167.4,833,-22782.55,40.0,18182.75,18218.75,YES,NO,YES,-19080.60,SL,System,Range,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1mOfAwqmKRjppvbrmXi_tDLM-L0_35j3y/view?usp=drivesdk
pos-1772080814548-yigll4vn9,LONG,11-01-2022 16:40:00,11-01-2022 18:55:00,18035.05,18076,555,22727.25,135.0,17899.141304347828,17984.641304347828,NO,NO,YES,-19080.60,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772080576683-1q8wfhc3t,SHORT,07-01-2022 20:25:00,07-01-2022 20:30:00,17768,17804.4,416,-15142.40,5.0,17792,17720,NO,NO,YES,-10172.40,SL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1Dr1LYL-1kqv7IcCRUYaJlPBNndmWXEw2/view?usp=drivesdk
pos-1772080415242-prmvh01u5,LONG,07-01-2022 16:00:00,07-01-2022 16:15:00,17900.95,17872.85,476,-13375.60,15.0,17879.95,17942.95,YES,NO,YES,-19080.60,SL,System,Bull-Trend,Bull-Trend,gap,HH-LL,None,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1aQ8FlSC42ioP5KEjO3_q4xHMlAuHClR_/view?usp=drivesdk
pos-1772080143250-pj7gl9tpf,SHORT,06-01-2022 16:10:00,06-01-2022 18:20:00,17672.25,17708.7,285,-10388.25,130.0,17707.25,17602.25,NO,NO,YES,-10172.40,SL,System,Bear-Reversal,Bear-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1eQZMPuPekMBfLrsv0Qdt9EowNGxpU61Y/view?usp=drivesdk
pos-1772080084946-nkffthxy6,SHORT,06-01-2022 15:40:00,06-01-2022 15:55:00,17723.2,17688.35,625,21781.25,15.0,17739.2,17691.2,NO,NO,YES,-10172.40,TP,System,Bear-Trend,Bear-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1XoyrjB5XWIy4p0zFLYHrPpr_EduusK3Y/view?usp=drivesdk
pos-1772079369107-qx1mc3x07,LONG,05-01-2022 19:25:00,05-01-2022 20:20:00,17930.25,17902.45,416,-11564.80,55.0,17329.70787214562,17458.345211749474,NO,NO,YES,-19080.60,TP,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1Fb92gLlpwalNxvdGVW1ErHABIgNTrj7X/view?usp=drivesdk
pos-1772079171067-txqhcs4w4,LONG,04-01-2022 17:00:00,04-01-2022 20:05:00,17695.55,17768.15,303,21997.80,185.0,17329.70787214562,17458.345211749474,NO,NO,YES,60.60,TP,System,Range,Bull-Trend,on-MA,LH-LL,H3/L3,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1ec8NnLMdCVgCkALtw4uO2Y9YoOvUCi5J/view?usp=drivesdk
pos-1772079117066-9we5gy8vv,LONG,04-01-2022 16:20:00,04-01-2022 16:50:00,17707.6,17671.2,357,-12994.80,30.0,17329.70787214562,17458.345211749474,NO,NO,YES,-19080.60,TP,System,Bull-Trend,Bull-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1aEHwx6zu65aKDZVJsiDbDT5afMs7ZK2u/view?usp=drivesdk
pos-1772078938540-ftj4wsx1d,LONG,03-01-2022 15:15:00,03-01-2022 17:50:00,17484.8,17543.45,359,21055.35,155.0,17458.168218545594,17541.554136206236,NO,NO,YES,-19080.60,TP,System,Bull-Reversal,Bull-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,https://drive.google.com/file/d/1BS6hkFbuDLM52ce2XGVvStWQphDLqBAh/view?usp=drivesdk

RAW TRADE EXECUTIONS
Timestamp,Type,Price,Quantity,Instrument,P&L,SL,Target,SL Hit,TP Hit,Trend Reversed,PnL at Reversal,Exit Reason,Category,LT Market,HT Market,Entry Position,LLHH Pivot,Entry Sign,Align-Entry(Sys),Align-Entry(View),Align-Move(Sys),Align-Move(View),Notes,Screenshot
1970-01-19T23:53:23.100Z,BUY,17484.8,359,NIFTY 50 (Local 5),0.00,17458.168218545594,17541.554136206236,NO,NO,YES,60.60,MANUAL,System,Bull-Reversal,Bull-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-19T23:53:32.400Z,SELL,17543.45,359,NIFTY 50 (Local 5),21055.35,,,NO,NO,YES,-19080.60,TP,System,,,,,,No,No,Yes,Yes,"",https://drive.google.com/file/d/1BS6hkFbuDLM52ce2XGVvStWQphDLqBAh/view?usp=drivesdk
1970-01-19T23:54:53.400Z,BUY,17707.6,357,NIFTY 50 (Local 5),0.00,17329.70787214562,17458.345211749474,NO,NO,YES,60.60,MANUAL,System,Bull-Trend,Bull-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-19T23:54:55.200Z,SELL,17671.2,357,NIFTY 50 (Local 5),-12994.80,,,NO,NO,YES,-19080.60,TP,System,,,,,,No,No,Yes,Yes,"",https://drive.google.com/file/d/1aEHwx6zu65aKDZVJsiDbDT5afMs7ZK2u/view?usp=drivesdk
1970-01-19T23:54:55.800Z,BUY,17695.55,303,NIFTY 50 (Local 5),0.00,17329.70787214562,17458.345211749474,NO,NO,YES,60.60,MANUAL,System,Range,Bull-Trend,on-MA,LH-LL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-19T23:55:06.900Z,SELL,17768.15,303,NIFTY 50 (Local 5),21997.80,,,NO,NO,YES,60.60,TP,System,,,,,,No,No,Yes,Yes,"",https://drive.google.com/file/d/1ec8NnLMdCVgCkALtw4uO2Y9YoOvUCi5J/view?usp=drivesdk
1970-01-19T23:56:30.900Z,BUY,17930.25,416,NIFTY 50 (Local 5),0.00,17329.70787214562,17458.345211749474,NO,NO,YES,-10172.40,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-19T23:56:34.200Z,SELL,17902.45,416,NIFTY 50 (Local 5),-11564.80,,,NO,NO,YES,-19080.60,TP,System,,,,,,No,No,Yes,Yes,"",https://drive.google.com/file/d/1Fb92gLlpwalNxvdGVW1ErHABIgNTrj7X/view?usp=drivesdk
1970-01-19T23:57:43.800Z,SELL,17723.2,625,NIFTY 50 (Local 5),0.00,17739.2,17691.2,NO,NO,YES,-19080.60,MANUAL,System,Bear-Trend,Bear-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-19T23:57:44.700Z,BUY,17688.35,625,NIFTY 50 (Local 5),21781.25,,,NO,NO,YES,-10172.40,TP,System,,,,,,No,No,Yes,Yes,"",https://drive.google.com/file/d/1XoyrjB5XWIy4p0zFLYHrPpr_EduusK3Y/view?usp=drivesdk
1970-01-19T23:57:45.600Z,SELL,17672.25,285,NIFTY 50 (Local 5),0.00,17707.25,17602.25,NO,NO,YES,-19080.60,MANUAL,System,Bear-Reversal,Bear-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-19T23:57:53.400Z,BUY,17708.7,285,NIFTY 50 (Local 5),-10388.25,,,NO,NO,YES,-10172.40,SL,System,,,,,,No,No,Yes,Yes,"",https://drive.google.com/file/d/1eQZMPuPekMBfLrsv0Qdt9EowNGxpU61Y/view?usp=drivesdk
1970-01-19T23:59:11.400Z,BUY,17900.95,476,NIFTY 50 (Local 5),0.00,17879.95,17942.95,NO,NO,YES,-10172.40,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-19T23:59:12.300Z,SELL,17872.85,476,NIFTY 50 (Local 5),-13375.60,,,YES,NO,YES,-19080.60,SL,System,,,,,,No,No,Yes,Yes,"",https://drive.google.com/file/d/1aQ8FlSC42ioP5KEjO3_q4xHMlAuHClR_/view?usp=drivesdk
1970-01-19T23:59:27.300Z,SELL,17768,416,NIFTY 50 (Local 5),0.00,17792,17720,NO,NO,YES,-19080.60,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-19T23:59:27.600Z,BUY,17804.4,416,NIFTY 50 (Local 5),-15142.40,,,NO,NO,YES,-10172.40,SL,System,,,,,,No,No,Yes,Yes,"",https://drive.google.com/file/d/1Dr1LYL-1kqv7IcCRUYaJlPBNndmWXEw2/view?usp=drivesdk
1970-01-20T00:04:59.400Z,BUY,18035.05,555,NIFTY 50 (Local 5),0.00,17899.141304347828,17984.641304347828,NO,NO,YES,-10172.40,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T00:05:07.500Z,SELL,18076,65,NIFTY 50 (Local 5),2661.75,17899.141304347828,17984.641304347828,NO,NO,YES,-19080.60,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
